,trade_date,gvkey,weights
638,2018-07-02,GS,0.02718460001051426
639,2018-07-02,HD,0.02718460001051426
640,2018-07-02,IBM,0.02718460001051426
641,2018-07-02,INTC,0.02718460001051426
642,2018-07-02,JNJ,0.02718460001051426
643,2018-07-02,JPM,0.03566579893231392
644,2018-07-02,KO,0.04100661724805832
645,2018-07-02,MCD,0.02718460001051426
646,2018-07-02,MMM,0.06906207650899887
647,2018-07-02,MRK,0.02718460001051426
648,2018-07-02,MSFT,0.03007875196635723
649,2018-07-02,NKE,0.02718460001051426
650,2018-07-02,PFE,0.029823482036590576
651,2018-07-02,PG,0.027225898578763008
652,2018-07-02,RTX,0.05808371677994728
653,2018-07-02,TRV,0.029991205781698227
654,2018-07-02,UNH,0.02718460001051426
655,2018-07-02,V,0.03496203571557999
656,2018-07-02,VZ,0.03288237378001213
657,2018-07-02,WBA,0.0424472913146019
658,2018-07-02,WMT,0.050360843539237976
659,2018-07-02,XOM,0.02718460001051426
660,2018-07-03,AAPL,0.02718460001051426
661,2018-07-03,AXP,0.02718460001051426
662,2018-07-03,BA,0.02718460001051426
663,2018-07-03,CAT,0.038662612438201904
664,2018-07-03,CSCO,0.02718460001051426
665,2018-07-03,CVX,0.03918278217315674
666,2018-07-03,DD,0.029341133311390877
667,2018-07-03,DIS,0.030639009550213814
668,2018-07-03,GS,0.02718460001051426
669,2018-07-03,HD,0.02718460001051426
670,2018-07-03,IBM,0.02718460001051426
671,2018-07-03,INTC,0.02718460001051426
672,2018-07-03,JNJ,0.02718460001051426
673,2018-07-03,JPM,0.03566579893231392
674,2018-07-03,KO,0.04100661724805832
675,2018-07-03,MCD,0.02718460001051426
676,2018-07-03,MMM,0.06906207650899887
677,2018-07-03,MRK,0.02718460001051426
678,2018-07-03,MSFT,0.03007875196635723
679,2018-07-03,NKE,0.02718460001051426
680,2018-07-03,PFE,0.029823482036590576
681,2018-07-03,PG,0.027225898578763008
682,2018-07-03,RTX,0.05808371677994728
683,2018-07-03,TRV,0.029991205781698227
684,2018-07-03,UNH,0.02718460001051426
685,2018-07-03,V,0.03496203571557999
686,2018-07-03,VZ,0.03288237378001213
687,2018-07-03,WBA,0.0424472913146019
688,2018-07-03,WMT,0.050360843539237976
689,2018-07-03,XOM,0.02718460001051426
690,2018-07-05,AAPL,0.02718460001051426
691,2018-07-05,AXP,0.02718460001051426
692,2018-07-05,BA,0.02718460001051426
693,2018-07-05,CAT,0.038662612438201904
694,2018-07-05,CSCO,0.02718460001051426
695,2018-07-05,CVX,0.03918278217315674
696,2018-07-05,DD,0.029341133311390877
697,2018-07-05,DIS,0.030639009550213814
698,2018-07-05,GS,0.02718460001051426
699,2018-07-05,HD,0.02718460001051426
700,2018-07-05,IBM,0.02718460001051426
701,2018-07-05,INTC,0.02718460001051426
702,2018-07-05,JNJ,0.02718460001051426
703,2018-07-05,JPM,0.03566579893231392
704,2018-07-05,KO,0.04100661724805832
705,2018-07-05,MCD,0.02718460001051426
706,2018-07-05,MMM,0.06906207650899887
707,2018-07-05,MRK,0.02718460001051426
708,2018-07-05,MSFT,0.03007875196635723
709,2018-07-05,NKE,0.02718460001051426
710,2018-07-05,PFE,0.029823482036590576
711,2018-07-05,PG,0.027225898578763008
712,2018-07-05,RTX,0.05808371677994728
713,2018-07-05,TRV,0.029991205781698227
714,2018-07-05,UNH,0.02718460001051426
715,2018-07-05,V,0.03496203571557999
716,2018-07-05,VZ,0.03288237378001213
717,2018-07-05,WBA,0.0424472913146019
718,2018-07-05,WMT,0.050360843539237976
719,2018-07-05,XOM,0.02718460001051426
720,2018-07-06,AAPL,0.02718460001051426
721,2018-07-06,AXP,0.02718460001051426
722,2018-07-06,BA,0.02718460001051426
723,2018-07-06,CAT,0.038662612438201904
724,2018-07-06,CSCO,0.02718460001051426
725,2018-07-06,CVX,0.03918278217315674
726,2018-07-06,DD,0.029341133311390877
727,2018-07-06,DIS,0.030639009550213814
728,2018-07-06,GS,0.02718460001051426
729,2018-07-06,HD,0.02718460001051426
730,2018-07-06,IBM,0.02718460001051426
731,2018-07-06,INTC,0.02718460001051426
732,2018-07-06,JNJ,0.02718460001051426
733,2018-07-06,JPM,0.03566579893231392
734,2018-07-06,KO,0.04100661724805832
735,2018-07-06,MCD,0.02718460001051426
736,2018-07-06,MMM,0.06906207650899887
737,2018-07-06,MRK,0.02718460001051426
738,2018-07-06,MSFT,0.03007875196635723
739,2018-07-06,NKE,0.02718460001051426
740,2018-07-06,PFE,0.029823482036590576
741,2018-07-06,PG,0.027225898578763008
742,2018-07-06,RTX,0.05808371677994728
743,2018-07-06,TRV,0.029991205781698227
744,2018-07-06,UNH,0.02718460001051426
745,2018-07-06,V,0.03496203571557999
746,2018-07-06,VZ,0.03288237378001213
747,2018-07-06,WBA,0.0424472913146019
748,2018-07-06,WMT,0.050360843539237976
749,2018-07-06,XOM,0.02718460001051426
750,2018-07-09,AAPL,0.02718460001051426
751,2018-07-09,AXP,0.02718460001051426
752,2018-07-09,BA,0.02718460001051426
753,2018-07-09,CAT,0.038662612438201904
754,2018-07-09,CSCO,0.02718460001051426
755,2018-07-09,CVX,0.03918278217315674
756,2018-07-09,DD,0.029341133311390877
757,2018-07-09,DIS,0.030639009550213814
758,2018-07-09,GS,0.02718460001051426
759,2018-07-09,HD,0.02718460001051426
760,2018-07-09,IBM,0.02718460001051426
761,2018-07-09,INTC,0.02718460001051426
762,2018-07-09,JNJ,0.02718460001051426
763,2018-07-09,JPM,0.03566579893231392
764,2018-07-09,KO,0.04100661724805832
765,2018-07-09,MCD,0.02718460001051426
766,2018-07-09,MMM,0.06906207650899887
767,2018-07-09,MRK,0.02718460001051426
768,2018-07-09,MSFT,0.03007875196635723
769,2018-07-09,NKE,0.02718460001051426
770,2018-07-09,PFE,0.029823482036590576
771,2018-07-09,PG,0.027225898578763008
772,2018-07-09,RTX,0.05808371677994728
773,2018-07-09,TRV,0.029991205781698227
774,2018-07-09,UNH,0.02718460001051426
775,2018-07-09,V,0.03496203571557999
776,2018-07-09,VZ,0.03288237378001213
777,2018-07-09,WBA,0.0424472913146019
778,2018-07-09,WMT,0.050360843539237976
779,2018-07-09,XOM,0.02718460001051426
780,2018-07-10,AAPL,0.027034765109419823
781,2018-07-10,AXP,0.027034765109419823
782,2018-07-10,BA,0.027034765109419823
783,2018-07-10,CAT,0.03924570232629776
784,2018-07-10,CSCO,0.027034765109419823
785,2018-07-10,CVX,0.03755443915724754
786,2018-07-10,DD,0.03188082203269005
787,2018-07-10,DIS,0.02943330444395542
788,2018-07-10,GS,0.027034765109419823
789,2018-07-10,HD,0.027034765109419823
790,2018-07-10,IBM,0.027034765109419823
791,2018-07-10,INTC,0.027034765109419823
792,2018-07-10,JNJ,0.027034765109419823
793,2018-07-10,JPM,0.035917021334171295
794,2018-07-10,KO,0.042675986886024475
795,2018-07-10,MCD,0.027034765109419823
796,2018-07-10,MMM,0.070243701338768
797,2018-07-10,MRK,0.027034765109419823
798,2018-07-10,MSFT,0.028776362538337708
799,2018-07-10,NKE,0.027034765109419823
800,2018-07-10,PFE,0.031472355127334595
801,2018-07-10,PG,0.027034765109419823
802,2018-07-10,RTX,0.053904805332422256
803,2018-07-10,TRV,0.03185460343956947
804,2018-07-10,UNH,0.027034765109419823
805,2018-07-10,V,0.036987338215112686
806,2018-07-10,VZ,0.03273218125104904
807,2018-07-10,WBA,0.042257390916347504
808,2018-07-10,WMT,0.04954260215163231
809,2018-07-10,XOM,0.027034765109419823
810,2018-07-11,AAPL,0.027034765109419823
811,2018-07-11,AXP,0.027034765109419823
812,2018-07-11,BA,0.027034765109419823
813,2018-07-11,CAT,0.03924570232629776
814,2018-07-11,CSCO,0.027034765109419823
815,2018-07-11,CVX,0.03755443915724754
816,2018-07-11,DD,0.03188082203269005
817,2018-07-11,DIS,0.02943330444395542
818,2018-07-11,GS,0.027034765109419823
819,2018-07-11,HD,0.027034765109419823
820,2018-07-11,IBM,0.027034765109419823
821,2018-07-11,INTC,0.027034765109419823
822,2018-07-11,JNJ,0.027034765109419823
823,2018-07-11,JPM,0.035917021334171295
824,2018-07-11,KO,0.042675986886024475
825,2018-07-11,MCD,0.027034765109419823
826,2018-07-11,MMM,0.070243701338768
827,2018-07-11,MRK,0.027034765109419823
828,2018-07-11,MSFT,0.028776362538337708
829,2018-07-11,NKE,0.027034765109419823
830,2018-07-11,PFE,0.031472355127334595
831,2018-07-11,PG,0.027034765109419823
832,2018-07-11,RTX,0.053904805332422256
833,2018-07-11,TRV,0.03185460343956947
834,2018-07-11,UNH,0.027034765109419823
835,2018-07-11,V,0.036987338215112686
836,2018-07-11,VZ,0.03273218125104904
837,2018-07-11,WBA,0.042257390916347504
838,2018-07-11,WMT,0.04954260215163231
839,2018-07-11,XOM,0.027034765109419823
840,2018-07-12,AAPL,0.027034765109419823
841,2018-07-12,AXP,0.027034765109419823
842,2018-07-12,BA,0.027034765109419823
843,2018-07-12,CAT,0.03924570232629776
844,2018-07-12,CSCO,0.027034765109419823
845,2018-07-12,CVX,0.03755443915724754
846,2018-07-12,DD,0.03188082203269005
847,2018-07-12,DIS,0.02943330444395542
848,2018-07-12,GS,0.027034765109419823
849,2018-07-12,HD,0.027034765109419823
850,2018-07-12,IBM,0.027034765109419823
851,2018-07-12,INTC,0.027034765109419823
852,2018-07-12,JNJ,0.027034765109419823
853,2018-07-12,JPM,0.035917021334171295
854,2018-07-12,KO,0.042675986886024475
855,2018-07-12,MCD,0.027034765109419823
856,2018-07-12,MMM,0.070243701338768
857,2018-07-12,MRK,0.027034765109419823
858,2018-07-12,MSFT,0.028776362538337708
859,2018-07-12,NKE,0.027034765109419823
860,2018-07-12,PFE,0.031472355127334595
861,2018-07-12,PG,0.027034765109419823
862,2018-07-12,RTX,0.053904805332422256
863,2018-07-12,TRV,0.03185460343956947
864,2018-07-12,UNH,0.027034765109419823
865,2018-07-12,V,0.036987338215112686
866,2018-07-12,VZ,0.03273218125104904
867,2018-07-12,WBA,0.042257390916347504
868,2018-07-12,WMT,0.04954260215163231
869,2018-07-12,XOM,0.027034765109419823
870,2018-07-13,AAPL,0.027034765109419823
871,2018-07-13,AXP,0.027034765109419823
872,2018-07-13,BA,0.027034765109419823
873,2018-07-13,CAT,0.03924570232629776
874,2018-07-13,CSCO,0.027034765109419823
875,2018-07-13,CVX,0.03755443915724754
876,2018-07-13,DD,0.03188082203269005
877,2018-07-13,DIS,0.02943330444395542
878,2018-07-13,GS,0.027034765109419823
879,2018-07-13,HD,0.027034765109419823
880,2018-07-13,IBM,0.027034765109419823
881,2018-07-13,INTC,0.027034765109419823
882,2018-07-13,JNJ,0.027034765109419823
883,2018-07-13,JPM,0.035917021334171295
884,2018-07-13,KO,0.042675986886024475
885,2018-07-13,MCD,0.027034765109419823
886,2018-07-13,MMM,0.070243701338768
887,2018-07-13,MRK,0.027034765109419823
888,2018-07-13,MSFT,0.028776362538337708
889,2018-07-13,NKE,0.027034765109419823
890,2018-07-13,PFE,0.031472355127334595
891,2018-07-13,PG,0.027034765109419823
892,2018-07-13,RTX,0.053904805332422256
893,2018-07-13,TRV,0.03185460343956947
894,2018-07-13,UNH,0.027034765109419823
895,2018-07-13,V,0.036987338215112686
896,2018-07-13,VZ,0.03273218125104904
897,2018-07-13,WBA,0.042257390916347504
898,2018-07-13,WMT,0.04954260215163231
899,2018-07-13,XOM,0.027034765109419823
900,2018-07-16,AAPL,0.027034765109419823
901,2018-07-16,AXP,0.027034765109419823
902,2018-07-16,BA,0.027034765109419823
903,2018-07-16,CAT,0.03924570232629776
904,2018-07-16,CSCO,0.027034765109419823
905,2018-07-16,CVX,0.03755443915724754
906,2018-07-16,DD,0.03188082203269005
907,2018-07-16,DIS,0.02943330444395542
908,2018-07-16,GS,0.027034765109419823
909,2018-07-16,HD,0.027034765109419823
910,2018-07-16,IBM,0.027034765109419823
911,2018-07-16,INTC,0.027034765109419823
912,2018-07-16,JNJ,0.027034765109419823
913,2018-07-16,JPM,0.035917021334171295
914,2018-07-16,KO,0.042675986886024475
915,2018-07-16,MCD,0.027034765109419823
916,2018-07-16,MMM,0.070243701338768
917,2018-07-16,MRK,0.027034765109419823
918,2018-07-16,MSFT,0.028776362538337708
919,2018-07-16,NKE,0.027034765109419823
920,2018-07-16,PFE,0.031472355127334595
921,2018-07-16,PG,0.027034765109419823
922,2018-07-16,RTX,0.053904805332422256
923,2018-07-16,TRV,0.03185460343956947
924,2018-07-16,UNH,0.027034765109419823
925,2018-07-16,V,0.036987338215112686
926,2018-07-16,VZ,0.03273218125104904
927,2018-07-16,WBA,0.042257390916347504
928,2018-07-16,WMT,0.04954260215163231
929,2018-07-16,XOM,0.027034765109419823
930,2018-07-17,AAPL,0.027034765109419823
931,2018-07-17,AXP,0.027034765109419823
932,2018-07-17,BA,0.027034765109419823
933,2018-07-17,CAT,0.03924570232629776
934,2018-07-17,CSCO,0.027034765109419823
935,2018-07-17,CVX,0.03755443915724754
936,2018-07-17,DD,0.03188082203269005
937,2018-07-17,DIS,0.02943330444395542
938,2018-07-17,GS,0.027034765109419823
939,2018-07-17,HD,0.027034765109419823
940,2018-07-17,IBM,0.027034765109419823
941,2018-07-17,INTC,0.027034765109419823
942,2018-07-17,JNJ,0.027034765109419823
943,2018-07-17,JPM,0.035917021334171295
944,2018-07-17,KO,0.042675986886024475
945,2018-07-17,MCD,0.027034765109419823
946,2018-07-17,MMM,0.070243701338768
947,2018-07-17,MRK,0.027034765109419823
948,2018-07-17,MSFT,0.028776362538337708
949,2018-07-17,NKE,0.027034765109419823
950,2018-07-17,PFE,0.031472355127334595
951,2018-07-17,PG,0.027034765109419823
952,2018-07-17,RTX,0.053904805332422256
953,2018-07-17,TRV,0.03185460343956947
954,2018-07-17,UNH,0.027034765109419823
955,2018-07-17,V,0.036987338215112686
956,2018-07-17,VZ,0.03273218125104904
957,2018-07-17,WBA,0.042257390916347504
958,2018-07-17,WMT,0.04954260215163231
959,2018-07-17,XOM,0.027034765109419823
960,2018-07-18,AAPL,0.027034765109419823
961,2018-07-18,AXP,0.027034765109419823
962,2018-07-18,BA,0.027034765109419823
963,2018-07-18,CAT,0.03924570232629776
964,2018-07-18,CSCO,0.027034765109419823
965,2018-07-18,CVX,0.03755443915724754
966,2018-07-18,DD,0.03188082203269005
967,2018-07-18,DIS,0.02943330444395542
968,2018-07-18,GS,0.027034765109419823
969,2018-07-18,HD,0.027034765109419823
970,2018-07-18,IBM,0.027034765109419823
971,2018-07-18,INTC,0.027034765109419823
972,2018-07-18,JNJ,0.027034765109419823
973,2018-07-18,JPM,0.035917021334171295
974,2018-07-18,KO,0.042675986886024475
975,2018-07-18,MCD,0.027034765109419823
976,2018-07-18,MMM,0.070243701338768
977,2018-07-18,MRK,0.027034765109419823
978,2018-07-18,MSFT,0.028776362538337708
979,2018-07-18,NKE,0.027034765109419823
980,2018-07-18,PFE,0.031472355127334595
981,2018-07-18,PG,0.027034765109419823
982,2018-07-18,RTX,0.053904805332422256
983,2018-07-18,TRV,0.03185460343956947
984,2018-07-18,UNH,0.027034765109419823
985,2018-07-18,V,0.036987338215112686
986,2018-07-18,VZ,0.03273218125104904
987,2018-07-18,WBA,0.042257390916347504
988,2018-07-18,WMT,0.04954260215163231
989,2018-07-18,XOM,0.027034765109419823
990,2018-07-19,AAPL,0.027034765109419823
991,2018-07-19,AXP,0.027034765109419823
992,2018-07-19,BA,0.027034765109419823
993,2018-07-19,CAT,0.03924570232629776
994,2018-07-19,CSCO,0.027034765109419823
995,2018-07-19,CVX,0.03755443915724754
996,2018-07-19,DD,0.03188082203269005
997,2018-07-19,DIS,0.02943330444395542
998,2018-07-19,GS,0.027034765109419823
999,2018-07-19,HD,0.027034765109419823
1000,2018-07-19,IBM,0.027034765109419823
1001,2018-07-19,INTC,0.027034765109419823
1002,2018-07-19,JNJ,0.027034765109419823
1003,2018-07-19,JPM,0.035917021334171295
1004,2018-07-19,KO,0.042675986886024475
1005,2018-07-19,MCD,0.027034765109419823
1006,2018-07-19,MMM,0.070243701338768
1007,2018-07-19,MRK,0.027034765109419823
1008,2018-07-19,MSFT,0.028776362538337708
1009,2018-07-19,NKE,0.027034765109419823
1010,2018-07-19,PFE,0.031472355127334595
1011,2018-07-19,PG,0.027034765109419823
1012,2018-07-19,RTX,0.053904805332422256
1013,2018-07-19,TRV,0.03185460343956947
1014,2018-07-19,UNH,0.027034765109419823
1015,2018-07-19,V,0.036987338215112686
1016,2018-07-19,VZ,0.03273218125104904
1017,2018-07-19,WBA,0.042257390916347504
1018,2018-07-19,WMT,0.04954260215163231
1019,2018-07-19,XOM,0.027034765109419823
1020,2018-07-20,AAPL,0.027034765109419823
1021,2018-07-20,AXP,0.027034765109419823
1022,2018-07-20,BA,0.027034765109419823
1023,2018-07-20,CAT,0.03924570232629776
1024,2018-07-20,CSCO,0.027034765109419823
1025,2018-07-20,CVX,0.03755443915724754
1026,2018-07-20,DD,0.03188082203269005
1027,2018-07-20,DIS,0.02943330444395542
1028,2018-07-20,GS,0.027034765109419823
1029,2018-07-20,HD,0.027034765109419823
1030,2018-07-20,IBM,0.027034765109419823
1031,2018-07-20,INTC,0.027034765109419823
1032,2018-07-20,JNJ,0.027034765109419823
1033,2018-07-20,JPM,0.035917021334171295
1034,2018-07-20,KO,0.042675986886024475
1035,2018-07-20,MCD,0.027034765109419823
1036,2018-07-20,MMM,0.070243701338768
1037,2018-07-20,MRK,0.027034765109419823
1038,2018-07-20,MSFT,0.028776362538337708
1039,2018-07-20,NKE,0.027034765109419823
1040,2018-07-20,PFE,0.031472355127334595
1041,2018-07-20,PG,0.027034765109419823
1042,2018-07-20,RTX,0.053904805332422256
1043,2018-07-20,TRV,0.03185460343956947
1044,2018-07-20,UNH,0.027034765109419823
1045,2018-07-20,V,0.036987338215112686
1046,2018-07-20,VZ,0.03273218125104904
1047,2018-07-20,WBA,0.042257390916347504
1048,2018-07-20,WMT,0.04954260215163231
1049,2018-07-20,XOM,0.027034765109419823
1050,2018-07-23,AAPL,0.027034765109419823
1051,2018-07-23,AXP,0.027034765109419823
1052,2018-07-23,BA,0.027034765109419823
1053,2018-07-23,CAT,0.03924570232629776
1054,2018-07-23,CSCO,0.027034765109419823
1055,2018-07-23,CVX,0.03755443915724754
1056,2018-07-23,DD,0.03188082203269005
1057,2018-07-23,DIS,0.02943330444395542
1058,2018-07-23,GS,0.027034765109419823
1059,2018-07-23,HD,0.027034765109419823
1060,2018-07-23,IBM,0.027034765109419823
1061,2018-07-23,INTC,0.027034765109419823
1062,2018-07-23,JNJ,0.027034765109419823
1063,2018-07-23,JPM,0.035917021334171295
1064,2018-07-23,KO,0.042675986886024475
1065,2018-07-23,MCD,0.027034765109419823
1066,2018-07-23,MMM,0.070243701338768
1067,2018-07-23,MRK,0.027034765109419823
1068,2018-07-23,MSFT,0.028776362538337708
1069,2018-07-23,NKE,0.027034765109419823
1070,2018-07-23,PFE,0.031472355127334595
1071,2018-07-23,PG,0.027034765109419823
1072,2018-07-23,RTX,0.053904805332422256
1073,2018-07-23,TRV,0.03185460343956947
1074,2018-07-23,UNH,0.027034765109419823
1075,2018-07-23,V,0.036987338215112686
1076,2018-07-23,VZ,0.03273218125104904
1077,2018-07-23,WBA,0.042257390916347504
1078,2018-07-23,WMT,0.04954260215163231
1079,2018-07-23,XOM,0.027034765109419823
1080,2018-07-24,AAPL,0.027034765109419823
1081,2018-07-24,AXP,0.027034765109419823
1082,2018-07-24,BA,0.027034765109419823
1083,2018-07-24,CAT,0.03924570232629776
1084,2018-07-24,CSCO,0.027034765109419823
1085,2018-07-24,CVX,0.03755443915724754
1086,2018-07-24,DD,0.03188082203269005
1087,2018-07-24,DIS,0.02943330444395542
1088,2018-07-24,GS,0.027034765109419823
1089,2018-07-24,HD,0.027034765109419823
1090,2018-07-24,IBM,0.027034765109419823
1091,2018-07-24,INTC,0.027034765109419823
1092,2018-07-24,JNJ,0.027034765109419823
1093,2018-07-24,JPM,0.035917021334171295
1094,2018-07-24,KO,0.042675986886024475
1095,2018-07-24,MCD,0.027034765109419823
1096,2018-07-24,MMM,0.070243701338768
1097,2018-07-24,MRK,0.027034765109419823
1098,2018-07-24,MSFT,0.028776362538337708
1099,2018-07-24,NKE,0.027034765109419823
1100,2018-07-24,PFE,0.031472355127334595
1101,2018-07-24,PG,0.027034765109419823
1102,2018-07-24,RTX,0.053904805332422256
1103,2018-07-24,TRV,0.03185460343956947
1104,2018-07-24,UNH,0.027034765109419823
1105,2018-07-24,V,0.036987338215112686
1106,2018-07-24,VZ,0.03273218125104904
1107,2018-07-24,WBA,0.042257390916347504
1108,2018-07-24,WMT,0.04954260215163231
1109,2018-07-24,XOM,0.027034765109419823
1110,2018-07-25,AAPL,0.027034765109419823
1111,2018-07-25,AXP,0.027034765109419823
1112,2018-07-25,BA,0.027034765109419823
1113,2018-07-25,CAT,0.03924570232629776
1114,2018-07-25,CSCO,0.027034765109419823
1115,2018-07-25,CVX,0.03755443915724754
1116,2018-07-25,DD,0.03188082203269005
1117,2018-07-25,DIS,0.02943330444395542
1118,2018-07-25,GS,0.027034765109419823
1119,2018-07-25,HD,0.027034765109419823
1120,2018-07-25,IBM,0.027034765109419823
1121,2018-07-25,INTC,0.027034765109419823
1122,2018-07-25,JNJ,0.027034765109419823
1123,2018-07-25,JPM,0.035917021334171295
1124,2018-07-25,KO,0.042675986886024475
1125,2018-07-25,MCD,0.027034765109419823
1126,2018-07-25,MMM,0.070243701338768
1127,2018-07-25,MRK,0.027034765109419823
1128,2018-07-25,MSFT,0.028776362538337708
1129,2018-07-25,NKE,0.027034765109419823
1130,2018-07-25,PFE,0.031472355127334595
1131,2018-07-25,PG,0.027034765109419823
1132,2018-07-25,RTX,0.053904805332422256
1133,2018-07-25,TRV,0.03185460343956947
1134,2018-07-25,UNH,0.027034765109419823
1135,2018-07-25,V,0.036987338215112686
1136,2018-07-25,VZ,0.03273218125104904
1137,2018-07-25,WBA,0.042257390916347504
1138,2018-07-25,WMT,0.04954260215163231
1139,2018-07-25,XOM,0.027034765109419823
1140,2018-07-26,AAPL,0.027034765109419823
1141,2018-07-26,AXP,0.027034765109419823
1142,2018-07-26,BA,0.027034765109419823
1143,2018-07-26,CAT,0.03924570232629776
1144,2018-07-26,CSCO,0.027034765109419823
1145,2018-07-26,CVX,0.03755443915724754
1146,2018-07-26,DD,0.03188082203269005
1147,2018-07-26,DIS,0.02943330444395542
1148,2018-07-26,GS,0.027034765109419823
1149,2018-07-26,HD,0.027034765109419823
1150,2018-07-26,IBM,0.027034765109419823
1151,2018-07-26,INTC,0.027034765109419823
1152,2018-07-26,JNJ,0.027034765109419823
1153,2018-07-26,JPM,0.035917021334171295
1154,2018-07-26,KO,0.042675986886024475
1155,2018-07-26,MCD,0.027034765109419823
1156,2018-07-26,MMM,0.070243701338768
1157,2018-07-26,MRK,0.027034765109419823
1158,2018-07-26,MSFT,0.028776362538337708
1159,2018-07-26,NKE,0.027034765109419823
1160,2018-07-26,PFE,0.031472355127334595
1161,2018-07-26,PG,0.027034765109419823
1162,2018-07-26,RTX,0.053904805332422256
1163,2018-07-26,TRV,0.03185460343956947
1164,2018-07-26,UNH,0.027034765109419823
1165,2018-07-26,V,0.036987338215112686
1166,2018-07-26,VZ,0.03273218125104904
1167,2018-07-26,WBA,0.042257390916347504
1168,2018-07-26,WMT,0.04954260215163231
1169,2018-07-26,XOM,0.027034765109419823
1170,2018-07-27,AAPL,0.027034765109419823
1171,2018-07-27,AXP,0.027034765109419823
1172,2018-07-27,BA,0.027034765109419823
1173,2018-07-27,CAT,0.03924570232629776
1174,2018-07-27,CSCO,0.027034765109419823
1175,2018-07-27,CVX,0.03755443915724754
1176,2018-07-27,DD,0.03188082203269005
1177,2018-07-27,DIS,0.02943330444395542
1178,2018-07-27,GS,0.027034765109419823
1179,2018-07-27,HD,0.027034765109419823
1180,2018-07-27,IBM,0.027034765109419823
1181,2018-07-27,INTC,0.027034765109419823
1182,2018-07-27,JNJ,0.027034765109419823
1183,2018-07-27,JPM,0.035917021334171295
1184,2018-07-27,KO,0.042675986886024475
1185,2018-07-27,MCD,0.027034765109419823
1186,2018-07-27,MMM,0.070243701338768
1187,2018-07-27,MRK,0.027034765109419823
1188,2018-07-27,MSFT,0.028776362538337708
1189,2018-07-27,NKE,0.027034765109419823
1190,2018-07-27,PFE,0.031472355127334595
1191,2018-07-27,PG,0.027034765109419823
1192,2018-07-27,RTX,0.053904805332422256
1193,2018-07-27,TRV,0.03185460343956947
1194,2018-07-27,UNH,0.027034765109419823
1195,2018-07-27,V,0.036987338215112686
1196,2018-07-27,VZ,0.03273218125104904
1197,2018-07-27,WBA,0.042257390916347504
1198,2018-07-27,WMT,0.04954260215163231
1199,2018-07-27,XOM,0.027034765109419823
1200,2018-07-30,AAPL,0.027034765109419823
1201,2018-07-30,AXP,0.027034765109419823
1202,2018-07-30,BA,0.027034765109419823
1203,2018-07-30,CAT,0.03924570232629776
1204,2018-07-30,CSCO,0.027034765109419823
1205,2018-07-30,CVX,0.03755443915724754
1206,2018-07-30,DD,0.03188082203269005
1207,2018-07-30,DIS,0.02943330444395542
1208,2018-07-30,GS,0.027034765109419823
1209,2018-07-30,HD,0.027034765109419823
1210,2018-07-30,IBM,0.027034765109419823
1211,2018-07-30,INTC,0.027034765109419823
1212,2018-07-30,JNJ,0.027034765109419823
1213,2018-07-30,JPM,0.035917021334171295
1214,2018-07-30,KO,0.042675986886024475
1215,2018-07-30,MCD,0.027034765109419823
1216,2018-07-30,MMM,0.070243701338768
1217,2018-07-30,MRK,0.027034765109419823
1218,2018-07-30,MSFT,0.028776362538337708
1219,2018-07-30,NKE,0.027034765109419823
1220,2018-07-30,PFE,0.031472355127334595
1221,2018-07-30,PG,0.027034765109419823
1222,2018-07-30,RTX,0.053904805332422256
1223,2018-07-30,TRV,0.03185460343956947
1224,2018-07-30,UNH,0.027034765109419823
1225,2018-07-30,V,0.036987338215112686
1226,2018-07-30,VZ,0.03273218125104904
1227,2018-07-30,WBA,0.042257390916347504
1228,2018-07-30,WMT,0.04954260215163231
1229,2018-07-30,XOM,0.027034765109419823
1230,2018-07-31,AAPL,0.027034765109419823
1231,2018-07-31,AXP,0.027034765109419823
1232,2018-07-31,BA,0.027034765109419823
1233,2018-07-31,CAT,0.03924570232629776
1234,2018-07-31,CSCO,0.027034765109419823
1235,2018-07-31,CVX,0.03755443915724754
1236,2018-07-31,DD,0.03188082203269005
1237,2018-07-31,DIS,0.02943330444395542
1238,2018-07-31,GS,0.027034765109419823
1239,2018-07-31,HD,0.027034765109419823
1240,2018-07-31,IBM,0.027034765109419823
1241,2018-07-31,INTC,0.027034765109419823
1242,2018-07-31,JNJ,0.027034765109419823
1243,2018-07-31,JPM,0.035917021334171295
1244,2018-07-31,KO,0.042675986886024475
1245,2018-07-31,MCD,0.027034765109419823
1246,2018-07-31,MMM,0.070243701338768
1247,2018-07-31,MRK,0.027034765109419823
1248,2018-07-31,MSFT,0.028776362538337708
1249,2018-07-31,NKE,0.027034765109419823
1250,2018-07-31,PFE,0.031472355127334595
1251,2018-07-31,PG,0.027034765109419823
1252,2018-07-31,RTX,0.053904805332422256
1253,2018-07-31,TRV,0.03185460343956947
1254,2018-07-31,UNH,0.027034765109419823
1255,2018-07-31,V,0.036987338215112686
1256,2018-07-31,VZ,0.03273218125104904
1257,2018-07-31,WBA,0.042257390916347504
1258,2018-07-31,WMT,0.04954260215163231
1259,2018-07-31,XOM,0.027034765109419823
1260,2018-08-01,AAPL,0.027034765109419823
1261,2018-08-01,AXP,0.027034765109419823
1262,2018-08-01,BA,0.027034765109419823
1263,2018-08-01,CAT,0.03924570232629776
1264,2018-08-01,CSCO,0.027034765109419823
1265,2018-08-01,CVX,0.03755443915724754
